Launching LogDate version 1.2.1
Objective function: wLogDate
Finished initialization with random seed 171
Initial state:
mu = 0.0010304883384318012
fx = 199.396094452461
Maximum constraint violation: 1.9081958235744878e-17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|  12   |  12   |  380  | +3.3465e+03 | 6.89e+01 | 1.23e+00 | 1.62e-15 | 5.80e+06 |  1.00e-01   |   4   |
|  13   |  13   |  381  | +2.1906e+03 | 2.14e+02 | 6.13e-01 | 7.97e-15 | 5.80e+06 |  1.00e-01   |   2   |
|  14   |  14   |  385  | +2.1906e+03 | 2.14e+01 | 6.13e-01 | 7.97e-15 | 5.80e+06 |  1.00e-01   |   2   |
|  15   |  15   |  386  | +1.6034e+03 | 1.50e+02 | 3.58e-01 | 4.65e-16 | 5.80e+06 |  1.00e-01   |   2   |
|  16   |  16   |  392  | +1.6034e+03 | 1.50e+01 | 3.58e-01 | 4.65e-16 | 5.80e+06 |  1.00e-01   |   2   |
|  17   |  17   |  393  | +1.2916e+03 | 1.05e+02 | 2.34e-01 | 4.30e-16 | 5.80e+06 |  1.00e-01   |   2   |
|  18   |  18   |  396  | +1.2916e+03 | 1.05e+01 | 2.34e-01 | 4.30e-16 | 5.80e+06 |  1.00e-01   |   2   |
|  19   |  19   |  397  | +1.1124e+03 | 7.34e+01 | 1.59e-01 | 1.63e-16 | 5.80e+06 |  1.00e-01   |   2   |
|  20   |  20   |  398  | +6.3641e+02 | 1.65e+02 | 4.20e-02 | 2.29e-16 | 5.80e+06 |  1.00e-01   |   2   |
|  21   |  21   |  403  | +6.3641e+02 | 1.65e+01 | 4.20e-02 | 2.29e-16 | 5.80e+06 |  1.00e-01   |   3   |
|  22   |  22   |  404  | +4.3312e+02 | 1.16e+02 | 1.47e-02 | 6.07e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  23   |  23   |  407  | +4.3312e+02 | 1.16e+01 | 1.47e-02 | 6.07e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  24   |  24   |  408  | +3.3540e+02 | 8.11e+01 | 7.98e-03 | 5.20e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  25   |  25   |  411  | +3.3540e+02 | 8.11e+00 | 7.98e-03 | 5.20e-17 | 5.80e+06 |  1.00e-01   |   3   |
|  26   |  26   |  412  | +2.8396e+02 | 5.67e+01 | 5.65e-03 | 2.43e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  27   |  27   |  415  | +2.8396e+02 | 5.67e+00 | 5.65e-03 | 2.43e-17 | 5.80e+06 |  1.00e-01   |   3   |
|  28   |  28   |  416  | +2.5479e+02 | 3.97e+01 | 2.31e-03 | 2.34e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  29   |  29   |  419  | +2.5479e+02 | 3.97e+00 | 2.31e-03 | 2.34e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  30   |  30   |  420  | +2.3737e+02 | 2.78e+01 | 1.74e-03 | 2.43e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  31   |  31   |  422  | +2.3737e+02 | 2.78e+00 | 1.74e-03 | 2.43e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  32   |  32   |  423  | +2.2656e+02 | 1.95e+01 | 1.41e-03 | 2.78e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  33   |  33   |  424  | +2.0353e+02 | 4.01e+01 | 8.29e-04 | 3.90e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  34   |  34   |  428  | +2.0353e+02 | 4.01e+00 | 8.29e-04 | 3.90e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  35   |  35   |  429  | +1.9096e+02 | 2.81e+01 | 4.99e-04 | 3.30e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  36   |  36   |  434  | +1.9096e+02 | 2.81e+00 | 4.99e-04 | 3.30e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  37   |  37   |  435  | +1.8357e+02 | 1.96e+01 | 3.31e-04 | 2.45e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  38   |  38   |  437  | +1.8357e+02 | 1.96e+00 | 3.31e-04 | 2.45e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  39   |  39   |  438  | +1.7904e+02 | 1.38e+01 | 2.86e-04 | 3.47e-17 | 5.80e+06 |  1.00e-01   |   2   |
|  40   |  39   |  438  | +1.7904e+02 | 6.88e+01 | 7.59e-03 | 3.47e-17 | 1.00e+00 |  2.00e-02   |   0   |
|  41   |  40   |  444  | +1.7904e+02 | 2.08e+01 | 7.59e-03 | 3.47e-17 | 1.00e+00 |  2.00e-02   |   2   |
|  42   |  41   |  445  | +1.1954e+02 | 1.45e+02 | 3.36e-03 | 3.30e-17 | 1.00e+00 |  2.00e-02   |   2   |
|  43   |  42   |  454  | +1.1954e+02 | 1.93e+01 | 3.36e-03 | 3.30e-17 | 1.00e+00 |  2.00e-02   |   3   |
|  44   |  43   |  458  | +1.1954e+02 | 8.32e+00 | 3.36e-03 | 3.30e-17 | 1.00e+00 |  2.00e-02   |   2   |
|  45   |  44   |  460  | +1.0519e+02 | 5.82e+01 | 1.70e-03 | 1.09e-16 | 1.00e+00 |  2.00e-02   |   2   |
|  46   |  45   |  465  | +1.0519e+02 | 6.24e+00 | 1.70e-03 | 1.09e-16 | 1.00e+00 |  2.00e-02   |   3   |
|  47   |  46   |  467  | +1.0016e+02 | 4.37e+01 | 4.42e-04 | 1.91e-16 | 1.00e+00 |  2.00e-02   |   2   |
|  48   |  48   |  470  | +1.0016e+02 | 4.37e+00 | 4.42e-04 | 1.91e-16 | 1.00e+00 |  2.00e-02   |   3   |
|  49   |  49   |  471  | +9.5814e+01 | 3.06e+01 | 5.79e-04 | 1.73e-17 | 1.00e+00 |  2.00e-02   |   2   |
|  50   |  50   |  475  | +9.5814e+01 | 4.87e+00 | 5.79e-04 | 1.73e-17 | 1.00e+00 |  2.00e-02   |   2   |
|  51   |  51   |  477  | +9.4759e+01 | 2.03e+01 | 2.61e-04 | 2.20e-16 | 1.00e+00 |  2.00e-02   |   2   |
|  52   |  52   |  480  | +9.4759e+01 | 2.33e+00 | 2.61e-04 | 2.20e-16 | 1.00e+00 |  2.00e-02   |   2   |
|  53   |  53   |  482  | +9.3388e+01 | 1.54e+01 | 1.73e-04 | 1.58e-16 | 1.00e+00 |  2.00e-02   |   2   |
|  54   |  55   |  486  | +9.3388e+01 | 1.54e+00 | 1.73e-04 | 1.58e-16 | 1.00e+00 |  2.00e-02   |   4   |
|  55   |  56   |  489  | +9.3194e+01 | 1.08e+01 | 5.81e-05 | 9.89e-17 | 1.00e+00 |  2.00e-02   |   2   |
|  56   |  58   |  494  | +9.3194e+01 | 1.08e+00 | 5.81e-05 | 9.89e-17 | 1.00e+00 |  2.00e-02   |   4   |
|  57   |  59   |  498  | +9.3131e+01 | 2.16e+00 | 4.98e-05 | 2.03e-16 | 1.00e+00 |  2.00e-02   |   2   |
|  58   |  60   |  501  | +9.3165e+01 | 3.85e+00 | 7.98e-06 | 1.65e-17 | 1.00e+00 |  2.00e-02   |   4   |
|  59   |  60   |  501  | +9.3165e+01 | 1.92e+01 | 1.06e-03 | 1.65e-17 | 1.00e+00 |  4.00e-03   |   0   |
|  60   |  61   |  505  | +9.0356e+01 | 4.42e+01 | 1.51e-04 | 1.81e-15 | 1.00e+00 |  4.00e-03   |   4   |
|  61   |  62   |  507  | +9.0407e+01 | 4.42e+01 | 7.28e-05 | 4.29e-17 | 1.00e+00 |  4.00e-03   |   4   |
|  62   |  63   |  515  | +9.0254e+01 | 4.42e+01 | 9.38e-05 | 1.92e-15 | 1.00e+00 |  4.00e-03   |   4   |
|  63   |  64   |  517  | +9.0237e+01 | 4.42e+01 | 3.86e-05 | 1.05e-16 | 1.00e+00 |  4.00e-03   |   4   |
|  64   |  65   |  519  | +9.0228e+01 | 4.42e+01 | 1.78e-05 | 2.26e-17 | 1.00e+00 |  4.00e-03   |   4   |
|  65   |  66   |  522  | +9.0227e+01 | 4.42e+01 | 4.62e-06 | 2.60e-17 | 1.00e+00 |  4.00e-03   |   4   |
|  66   |  66   |  522  | +9.0227e+01 | 2.21e+02 | 1.96e-04 | 2.60e-17 | 1.00e+00 |  8.00e-04   |   0   |
|  67   |  67   |  524  | +9.0124e+01 | 2.21e+02 | 4.81e-05 | 9.02e-17 | 1.00e+00 |  8.00e-04   |   4   |
|  68   |  68   |  527  | +9.0118e+01 | 2.21e+02 | 2.46e-05 | 3.69e-17 | 1.00e+00 |  8.00e-04   |   4   |
|  69   |  69   |  529  | +9.0117e+01 | 2.21e+02 | 5.55e-06 | 2.17e-17 | 1.00e+00 |  8.00e-04   |   4   |
|  70   |  69   |  529  | +9.0117e+01 | 1.10e+03 | 3.81e-05 | 2.17e-17 | 1.00e+00 |  1.60e-04   |   0   |
|  71   |  70   |  531  | +9.0113e+01 | 1.10e+03 | 8.30e-06 | 1.73e-17 | 1.00e+00 |  1.60e-04   |   4   |
|  72   |  71   |  534  | +9.0112e+01 | 1.10e+03 | 4.81e-06 | 1.56e-17 | 1.00e+00 |  1.60e-04   |   4   |
|  73   |  72   |  536  | +9.0112e+01 | 1.10e+03 | 7.86e-07 | 1.65e-17 | 1.00e+00 |  1.60e-04   |   4   |
|  74   |  72   |  536  | +9.0112e+01 | 5.52e+03 | 7.63e-06 | 1.65e-17 | 1.00e+00 |  3.20e-05   |   0   |
|  75   |  73   |  538  | +9.0112e+01 | 5.52e+03 | 2.01e-06 | 1.82e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  76   |  74   |  541  | +9.0112e+01 | 5.52e+03 | 1.24e-06 | 1.73e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  77   |  75   |  543  | +9.0112e+01 | 5.52e+03 | 2.36e-07 | 1.56e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  78   |  75   |  543  | +9.0112e+01 | 2.76e+04 | 1.51e-06 | 1.56e-17 | 1.00e+00 |  6.40e-06   |   0   |
|  79   |  76   |  545  | +9.0112e+01 | 2.76e+04 | 3.36e-07 | 1.91e-17 | 1.00e+00 |  6.40e-06   |   4   |
|  80   |  77   |  548  | +9.0112e+01 | 2.76e+04 | 2.02e-07 | 1.69e-17 | 1.00e+00 |  6.40e-06   |   4   |
|  81   |  78   |  550  | +9.0112e+01 | 2.76e+04 | 3.50e-08 | 1.56e-17 | 1.00e+00 |  6.40e-06   |   4   |
|  82   |  79   |  553  | +9.0112e+01 | 2.76e+04 | 8.27e-09 | 2.08e-17 | 1.00e+00 |  6.40e-06   |   4   |

`gtol` termination condition is satisfied.
Number of iterations: 82, function evaluations: 79, CG iterations: 553, optimality: 8.27e-09, constraint violation: 2.08e-17, execution time:  6.7 s.
Found local optimal for Initial point 8
Initial state:
mu = 0.0010096838204574315
fx = 200.7370962076945
Maximum constraint violation: 1.474514954580286e-17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|-------|-------|-------|-------------|----------|----------|----------|----------|-------------|-------|
|   1   |   1   |   0   | +2.0074e+02 | 1.00e+00 | 8.99e+08 | 1.91e-17 | 1.00e+00 |  1.00e-01   |   0   |
|   2   |   2   |  339  | +5.3646e+02 | 6.52e+00 | 4.25e+08 | 3.07e-01 | 4.21e+06 |  1.00e-01   |   4   |
|   3   |   3   |  464  | +1.4430e+03 | 6.52e+00 | 5.14e+07 | 7.99e-01 | 4.21e+06 |  1.00e-01   |   3   |
|   4   |   4   |  487  | +1.8865e+03 | 6.52e+00 | 4.53e+06 | 6.59e-01 | 4.21e+06 |  1.00e-01   |   3   |
|   5   |   5   |  499  | +2.2024e+03 | 3.66e+01 | 1.69e+06 | 5.32e-01 | 4.21e+06 |  1.00e-01   |   4   |
|   6   |   6   |  509  | +2.5933e+03 | 5.81e+01 | 4.48e+05 | 3.50e-01 | 4.21e+06 |  1.00e-01   |   4   |
|   7   |   7   |  517  | +2.8423e+03 | 5.81e+01 | 1.04e+05 | 2.25e-01 | 4.21e+06 |  1.00e-01   |   4   |
|   8   |   8   |  526  | +3.0251e+03 | 5.81e+01 | 1.96e+04 | 1.35e-01 | 4.21e+06 |  1.00e-01   |   4   |
|   9   |   9   |  535  | +3.1867e+03 | 5.81e+01 | 2.05e+03 | 6.01e-02 | 4.21e+06 |  1.00e-01   |   4   |
|  10   |  10   |  544  | +3.2729e+03 | 5.81e+01 | 1.63e+02 | 2.22e-02 | 4.21e+06 |  1.00e-01   |   4   |
|  11   |  11   |  550  | +3.3198e+03 | 5.81e+01 | 7.35e+00 | 2.68e-03 | 4.21e+06 |  1.00e-01   |   4   |
|  12   |  12   |  557  | +3.3478e+03 | 5.81e+01 | 1.24e+00 | 1.28e-15 | 2.27e+07 |  1.00e-01   |   4   |
|  13   |  13   |  558  | +2.1915e+03 | 2.15e+02 | 6.18e-01 | 6.78e-15 | 2.27e+07 |  1.00e-01   |   2   |
|  14   |  14   |  562  | +2.1915e+03 | 2.15e+01 | 6.18e-01 | 6.78e-15 | 2.27e+07 |  1.00e-01   |   2   |
|  15   |  15   |  563  | +1.6035e+03 | 1.50e+02 | 3.34e-01 | 4.16e-16 | 2.27e+07 |  1.00e-01   |   2   |
|  16   |  16   |  568  | +1.6035e+03 | 1.50e+01 | 3.34e-01 | 4.16e-16 | 2.27e+07 |  1.00e-01   |   2   |
|  17   |  17   |  569  | +1.2911e+03 | 1.05e+02 | 2.16e-01 | 2.64e-16 | 2.27e+07 |  1.00e-01   |   2   |
|  18   |  18   |  572  | +1.2911e+03 | 1.05e+01 | 2.16e-01 | 2.64e-16 | 2.27e+07 |  1.00e-01   |   2   |
|  19   |  19   |  573  | +1.1115e+03 | 7.36e+01 | 1.47e-01 | 1.74e-16 | 2.27e+07 |  1.00e-01   |   2   |
|  20   |  20   |  574  | +7.0030e+02 | 1.52e+02 | 4.49e-02 | 1.16e-16 | 2.27e+07 |  1.00e-01   |   2   |
|  21   |  21   |  579  | +7.0030e+02 | 1.52e+01 | 4.49e-02 | 1.16e-16 | 2.27e+07 |  1.00e-01   |   2   |
|  22   |  22   |  580  | +5.1022e+02 | 1.06e+02 | 1.84e-02 | 5.50e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  23   |  23   |  584  | +5.1022e+02 | 1.06e+01 | 1.84e-02 | 5.50e-17 | 2.27e+07 |  1.00e-01   |   3   |
|  24   |  24   |  585  | +4.1186e+02 | 7.44e+01 | 1.04e-02 | 2.82e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  25   |  25   |  588  | +4.1186e+02 | 7.44e+00 | 1.04e-02 | 2.82e-17 | 2.27e+07 |  1.00e-01   |   3   |
|  26   |  26   |  589  | +3.5689e+02 | 5.21e+01 | 8.10e-03 | 3.19e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  27   |  27   |  591  | +3.5689e+02 | 5.21e+00 | 8.10e-03 | 3.19e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  28   |  28   |  592  | +3.2422e+02 | 3.65e+01 | 6.98e-03 | 2.65e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  29   |  29   |  593  | +2.5963e+02 | 6.86e+01 | 2.45e-03 | 2.28e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  30   |  30   |  597  | +2.5963e+02 | 6.86e+00 | 2.45e-03 | 2.28e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  31   |  31   |  598  | +2.2905e+02 | 4.41e+01 | 1.53e-03 | 2.69e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  32   |  32   |  601  | +2.2905e+02 | 4.41e+00 | 1.53e-03 | 2.69e-17 | 2.27e+07 |  1.00e-01   |   3   |
|  33   |  33   |  602  | +2.1208e+02 | 3.09e+01 | 1.04e-03 | 2.60e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  34   |  34   |  605  | +2.1208e+02 | 3.09e+00 | 1.04e-03 | 2.60e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  35   |  35   |  606  | +2.0187e+02 | 2.16e+01 | 7.60e-04 | 2.08e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  36   |  36   |  608  | +2.0187e+02 | 2.16e+00 | 7.60e-04 | 2.08e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  37   |  37   |  609  | +1.9549e+02 | 1.51e+01 | 5.91e-04 | 2.36e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  38   |  38   |  610  | +1.8113e+02 | 3.32e+01 | 3.17e-04 | 3.04e-17 | 2.27e+07 |  1.00e-01   |   2   |
|  39   |  38   |  610  | +1.8113e+02 | 1.66e+02 | 7.52e-03 | 3.04e-17 | 1.00e+00 |  2.00e-02   |   0   |
|  40   |  39   |  617  | +1.8113e+02 | 2.43e+01 | 7.52e-03 | 3.04e-17 | 1.00e+00 |  2.00e-02   |   3   |
|  41   |  40   |  619  | +1.1875e+02 | 1.50e+02 | 3.40e-03 | 8.17e-17 | 1.00e+00 |  2.00e-02   |   2   |
|  42   |  41   |  629  | +1.1875e+02 | 3.07e+01 | 3.40e-03 | 8.17e-17 | 1.00e+00 |  2.00e-02   |   3   |
|  43   |  42   |  637  | +1.1875e+02 | 1.35e+01 | 3.40e-03 | 8.17e-17 | 1.00e+00 |  2.00e-02   |   2   |
|  44   |  43   |  640  | +9.8060e+01 | 8.98e+01 | 2.36e-03 | 5.18e-05 | 1.00e+00 |  2.00e-02   |   2   |
|  45   |  44   |  644  | +9.8060e+01 | 9.61e+00 | 2.36e-03 | 5.18e-05 | 1.00e+00 |  2.00e-02   |   3   |
|  46   |  45   |  647  | +9.5937e+01 | 1.04e+01 | 2.94e-03 | 1.35e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  47   |  46   |  651  | +9.4206e+01 | 1.04e+01 | 6.10e-04 | 1.19e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  48   |  47   |  657  | +9.4206e+01 | 1.04e+00 | 6.10e-04 | 1.19e-04 | 1.00e+00 |  2.00e-02   |   4   |
|  49   |  48   |  658  | +9.4206e+01 | 5.22e-01 | 6.10e-04 | 1.19e-04 | 1.00e+00 |  2.00e-02   |   2   |
|  50   |  49   |  659  | +9.4163e+01 | 1.04e+00 | 3.14e-04 | 3.73e-05 | 1.00e+00 |  2.00e-02   |   2   |
|  51   |  50   |  660  | +9.4163e+01 | 1.04e-01 | 3.14e-04 | 3.73e-05 | 1.00e+00 |  2.00e-02   |   2   |
|  52   |  51   |  661  | +9.4172e+01 | 2.09e-01 | 2.74e-04 | 2.98e-05 | 4.70e+02 |  2.00e-02   |   2   |
|  53   |  52   |  662  | +9.4172e+01 | 1.04e-01 | 2.74e-04 | 2.98e-05 | 4.70e+02 |  2.00e-02   |   2   |
|  54   |  53   |  663  | +9.4204e+01 | 2.09e-01 | 2.38e-04 | 2.16e-05 | 3.13e+03 |  2.00e-02   |   2   |
|  55   |  54   |  664  | +9.4204e+01 | 9.51e-02 | 2.38e-04 | 2.16e-05 | 3.13e+03 |  2.00e-02   |   2   |
|  56   |  55   |  665  | +9.4282e+01 | 1.90e-01 | 2.09e-04 | 1.37e-05 | 8.35e+03 |  2.00e-02   |   2   |
|  57   |  56   |  666  | +9.4282e+01 | 3.09e-02 | 2.09e-04 | 1.37e-05 | 8.35e+03 |  2.00e-02   |   2   |
|  58   |  57   |  667  | +9.4332e+01 | 2.16e-01 | 2.00e-04 | 1.10e-05 | 1.71e+04 |  2.00e-02   |   2   |
|  59   |  58   |  668  | +9.4332e+01 | 4.28e-02 | 2.00e-04 | 1.10e-05 | 1.71e+04 |  2.00e-02   |   2   |
|  60   |  59   |  669  | +9.4445e+01 | 8.56e-02 | 1.89e-04 | 7.06e-06 | 2.68e+04 |  2.00e-02   |   2   |
|  61   |  60   |  670  | +9.4445e+01 | 1.45e-02 | 1.89e-04 | 7.06e-06 | 2.68e+04 |  2.00e-02   |   2   |
|  62   |  61   |  671  | +9.4507e+01 | 1.01e-01 | 1.85e-04 | 5.71e-06 | 4.47e+04 |  2.00e-02   |   2   |
|  63   |  62   |  672  | +9.4507e+01 | 4.13e-02 | 1.85e-04 | 5.71e-06 | 4.47e+04 |  2.00e-02   |   2   |
|  64   |  63   |  673  | +9.4887e+01 | 8.26e-02 | 1.75e-04 | 2.49e-06 | 7.51e+04 |  2.00e-02   |   2   |
|  65   |  64   |  674  | +9.5843e+01 | 5.78e-01 | 1.55e-04 | 1.77e-17 | 3.40e+05 |  2.00e-02   |   2   |
|  66   |  65   |  675  | +9.5570e+01 | 4.05e+00 | 1.06e-04 | 2.08e-17 | 3.40e+05 |  2.00e-02   |   2   |
|  67   |  66   |  677  | +9.5149e+01 | 1.04e+01 | 8.83e-05 | 1.86e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  68   |  67   |  679  | +9.4778e+01 | 1.04e+01 | 9.33e-05 | 2.43e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  69   |  68   |  680  | +9.4491e+01 | 1.04e+01 | 3.40e-05 | 2.08e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  70   |  69   |  681  | +9.4233e+01 | 1.04e+01 | 1.11e-05 | 1.86e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  71   |  70   |  682  | +9.4004e+01 | 1.04e+01 | 3.69e-06 | 1.73e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  72   |  71   |  683  | +9.3806e+01 | 1.04e+01 | 3.22e-06 | 1.56e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  73   |  72   |  684  | +9.3638e+01 | 1.04e+01 | 5.08e-06 | 1.52e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  74   |  73   |  685  | +9.3499e+01 | 1.04e+01 | 7.75e-06 | 1.99e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  75   |  74   |  686  | +9.3388e+01 | 1.04e+01 | 1.13e-05 | 1.56e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  76   |  75   |  687  | +9.3304e+01 | 1.04e+01 | 1.57e-05 | 1.56e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  77   |  76   |  688  | +9.3243e+01 | 1.04e+01 | 2.00e-05 | 1.73e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  78   |  77   |  689  | +9.3205e+01 | 1.04e+01 | 2.30e-05 | 2.08e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  79   |  78   |  690  | +9.3184e+01 | 1.04e+01 | 2.23e-05 | 1.52e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  80   |  79   |  691  | +9.3177e+01 | 1.04e+01 | 1.66e-05 | 2.02e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  81   |  80   |  692  | +9.3176e+01 | 1.04e+01 | 7.15e-06 | 1.82e-17 | 3.40e+05 |  2.00e-02   |   4   |
|  82   |  80   |  692  | +9.3176e+01 | 5.22e+01 | 1.06e-03 | 1.82e-17 | 1.00e+00 |  4.00e-03   |   0   |
|  83   |  81   |  696  | +9.0356e+01 | 5.22e+01 | 1.56e-04 | 2.24e-15 | 1.00e+00 |  4.00e-03   |   4   |
|  84   |  82   |  698  | +9.0407e+01 | 5.22e+01 | 7.61e-05 | 1.18e-16 | 1.00e+00 |  4.00e-03   |   4   |
|  85   |  83   |  706  | +9.0252e+01 | 5.22e+01 | 6.25e-05 | 1.18e-15 | 1.00e+00 |  4.00e-03   |   4   |
|  86   |  84   |  708  | +9.0235e+01 | 5.22e+01 | 3.97e-05 | 2.60e-17 | 1.00e+00 |  4.00e-03   |   4   |
|  87   |  85   |  710  | +9.0228e+01 | 5.22e+01 | 1.37e-05 | 2.08e-17 | 1.00e+00 |  4.00e-03   |   4   |
|  88   |  86   |  713  | +9.0227e+01 | 5.22e+01 | 3.95e-06 | 4.86e-17 | 1.00e+00 |  4.00e-03   |   4   |
|  89   |  86   |  713  | +9.0227e+01 | 2.61e+02 | 1.96e-04 | 4.86e-17 | 1.00e+00 |  8.00e-04   |   0   |
|  90   |  87   |  715  | +9.0124e+01 | 2.61e+02 | 4.77e-05 | 2.34e-16 | 1.00e+00 |  8.00e-04   |   4   |
|  91   |  88   |  718  | +9.0118e+01 | 2.61e+02 | 2.43e-05 | 2.39e-17 | 1.00e+00 |  8.00e-04   |   4   |
|  92   |  89   |  720  | +9.0117e+01 | 2.61e+02 | 5.44e-06 | 2.26e-17 | 1.00e+00 |  8.00e-04   |   4   |
|  93   |  89   |  720  | +9.0117e+01 | 1.31e+03 | 3.81e-05 | 2.26e-17 | 1.00e+00 |  1.60e-04   |   0   |
|  94   |  90   |  722  | +9.0113e+01 | 1.31e+03 | 8.29e-06 | 3.82e-17 | 1.00e+00 |  1.60e-04   |   4   |
|  95   |  91   |  725  | +9.0112e+01 | 1.31e+03 | 4.80e-06 | 2.60e-17 | 1.00e+00 |  1.60e-04   |   4   |
|  96   |  92   |  727  | +9.0112e+01 | 1.31e+03 | 7.77e-07 | 1.56e-17 | 1.00e+00 |  1.60e-04   |   4   |
|  97   |  92   |  727  | +9.0112e+01 | 6.53e+03 | 7.64e-06 | 1.56e-17 | 1.00e+00 |  3.20e-05   |   0   |
|  98   |  93   |  729  | +9.0112e+01 | 6.53e+03 | 1.96e-06 | 1.82e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  99   |  94   |  732  | +9.0112e+01 | 6.53e+03 | 1.20e-06 | 1.73e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  100  |  95   |  734  | +9.0112e+01 | 6.53e+03 | 2.32e-07 | 1.60e-17 | 1.00e+00 |  3.20e-05   |   4   |
|  101  |  95   |  734  | +9.0112e+01 | 3.26e+04 | 1.52e-06 | 1.60e-17 | 1.00e+00 |  6.40e-06   |   0   |
|  102  |  96   |  736  | +9.0112e+01 | 3.26e+04 | 3.36e-07 | 1.54e-17 | 1.00e+00 |  6.40e-06   |   4   |
|  103  |  97   |  739  | +9.0112e+01 | 3.26e+04 | 2.01e-07 | 2.13e-17 | 1.00e+00 |  6.40e-06   |   4   |
|  104  |  98   |  741  | +9.0112e+01 | 3.26e+04 | 3.49e-08 | 1.56e-17 | 1.00e+00 |  6.40e-06   |   4   |
|  105  |  99   |  744  | +9.0112e+01 | 3.26e+04 | 7.79e-09 | 2.08e-17 | 1.00e+00 |  6.40e-06   |   4   |

`gtol` termination condition is satisfied.
Number of iterations: 105, function evaluations: 99, CG iterations: 744, optimality: 7.79e-09, constraint violation: 2.08e-17, execution time:  4.8 s.
Found local optimal for Initial point 9
Initial state:
mu = 0.0010332372015595538
fx = 201.3912015953128
Maximum constraint violation: 1.734723475976807e-17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|-------|-------|-------|-------------|----------|----------|----------|----------|-------------|-------|
|   1   |   1   |   0   | +2.0139e+02 | 1.00e+00 | 8.76e+08 | 1.73e-17 | 1.00e+00 |  1.00e-01   |   0   |
|   2   |   2   |  320  | +5.4841e+02 | 6.50e+00 | 4.14e+08 | 3.07e-01 | 4.02e+06 |  1.00e-01   |   4   |
|   3   |   3   |  405  | +1.4125e+03 | 3.65e+01 | 1.76e+08 | 1.29e-01 | 7.35e+06 |  1.00e-01   |   4   |
|   4   |   4   |  455  | +2.1462e+03 | 6.84e+01 | 5.59e+07 | 1.86e-01 | 8.41e+06 |  1.00e-01   |   4   |
|   5   |   5   |  484  | +2.5168e+03 | 6.84e+01 | 1.76e+07 | 1.62e-01 | 8.41e+06 |  1.00e-01   |   4   |
|   6   |   6   |  500  | +2.7673e+03 | 6.84e+01 | 4.70e+06 | 9.88e-02 | 8.41e+06 |  1.00e-01   |   4   |
|   7   |   7   |  516  | +2.9705e+03 | 6.84e+01 | 9.91e+05 | 4.79e-02 | 8.41e+06 |  1.00e-01   |   4   |
